expression_id	physical_unique_source_occurrences	canonical_projected_occurrences	normalized_tex
expr-18b137021d75fd7c	0	1	\Sat/{M}{!B \lif !C}
expr-18fdd7e64852f1b5	1	1	\sFmla{\False}{\lnot\lforall[x][!A(x)] \lif \lexists[x][\lnot!A(x)]}
expr-1b16b1df538ba12d	467	478	n
expr-1c99215de770b5dc	1	1	\sFmla{\False}{\lexists[x][!C(x,b)]}, \sFmla{\True}{\lexists[x][(!A(x) \land !B(x))]}, \sFmla{\True}{\lforall[x][(!B(x) \lif !C(x,b))]}.
expr-1d9dd90b9ef5baa3	1	2	\sFmla{\False}{\lnot(!A \land \lnot !A)}
expr-1e065355a848479f	3	3	\TRule{\True}{\lexists}
expr-1e12fab571d2db63	1	1	\sFmla{\True}{\eq[s_1][s_2]}
expr-1f97d653b7ed2d2b	18	19	n+1
expr-213b22437e14fef7	5	6	\TRule{\False}{\land}
expr-225925650e9ecf67	1	1	\sFmla{S}{!A(t_2)}
expr-238b57dc11e17be1	7	13	!A \Proves !B
expr-267ade92a5270824	1	2	\{\sFmla{\False}{!A}, \sFmla{\True}{!A \land !B}\}
expr-27d5651e66d95235	4	6	\sFmla{\True}{!A} \text{ or } \sFmla{\False}{!A}.
expr-284c47be48fb0c66	63	71	\lnot
expr-28c6fa03c96bf8a3	3	3	\TRule{\False}{\lexists}
expr-2ce965a79b0dac47	1	2	\sFmla{\True}{!A \lif !B}, \sFmla{\True}{\lnot !A \lif !B}, \sFmla{\False}{!B}
expr-2d6650e6198454aa	1	2	\sFmla{\True}{(!A \lor !B) \lif !C}, \sFmla{\False}{!A \lif !C}
expr-2d711642b726b044	501	497	x
expr-2d9961ccc911c44c	2	2	\sFmla{\True}{\eq[t_1][t_2]}
expr-2e7d2c03a9507ae2	73	71	c
expr-2f320210121683ac	1	2	\{!A \lor !B, \lnot !A, \lnot !B\}
expr-30d0d5fde1d5091f	1	1	\sFmla{\False}{\lforall[x][\lforall[y][((x = y \land !A(x)) \lif !A(y))]]}
expr-30e512a9d8523799	3	3	\lexists[x][\lnot !A(x)] \lif \lnot \lforall[x][!A(x)]
expr-319b49b17c38d247	9	13	!B_n \in \Gamma
expr-326e213797511137	4	8	\sFmla{\False}{\lnot !A}
expr-332d11e890cd968e	1	2	\{\sFmla{\False}{!A}, \sFmla{\True}{!D_1}, \dots, \sFmla{\True}{!D_m}\}
expr-33c51a2d5a616912	1	2	\sFmla{\True}{\lnot !B} \in \Gamma
expr-35c08aca4027e9cc	1	2	\sFmla{\True}{!B \lor !C} \in \Gamma
expr-36bc3fd16f7e16f4	1	1	\Sat/{M'}{!A(a)}[s]
expr-371bacbea5363456	4	14	\Sat{M}{!B}
expr-3762bf925b6f0e5b	5	6	i=1
expr-377bdbc52c3bb70b	4	4	!A(t) \Proves \lexists[x][!A(x)]
expr-37cc773ac1caf51d	3	6	\Gamma_0 = \{!B_1, \dots, !B_n\}
expr-38c4ea5cb3de303a	2	2	\eq[s][t], !A(s) \Proves !A(t)
expr-38e1a4d0b00c763d	1	1	\sFmla{\True}{\lforall[x][(!A(x) \lif !B)]}, \sFmla{\False}{\lexists[y][!A(y)] \lif !B}
expr-3b331e04b6aa42b2	5	5	\TRule{\True}{\eq}
expr-3bbeed026b312599	5	6	\TRule{\True}{\lif}
expr-3d5917ee182e336d	3	3	\Atom{\Obj P}{t,x}
expr-3ddb5c95c99c38b1	1	2	\{\sFmla{\False}{!A \lor !B}, \sFmla{\True}{!A}\}
expr-3e23e8160039594a	52	52	b
expr-404a0ca32a82c63d	1	2	\sFmla{\True}{!A \lor !B, \lnot !B}, \sFmla{\False}{!A}
expr-40d5af1621d1811b	1	1	\Gamma \cup \{\sFmla{\True}{\eq[t][t]}\}
expr-42b8f19ae63d24a4	233	251	\Struct{M}
expr-46274d022b932c5c	1	1	\sFmla{\False}{\Atom{\Obj P}{t,t}}
expr-463255226388cf41	1	2	\{\sFmla{\False}{!B}, \sFmla{\True}{!A \lif !B}, \sFmla{\True}{!A}\}
expr-466d41976bb7202c	1	1	\sFmla{\False}{(\lforall[x][!A(x)] \land \lforall[y][!B(y)]) \lif \lforall[z][(!A(z) \land !B(z))]}
expr-472a621ad5bdcc43	1	1	\eq[s_1][s_2], \eq[s_2][s_3] \Proves \eq[s_1][s_3]
expr-4877305150ddd9db	7	11	\TRule{\True}{\lor}
expr-49e7273bd7309be4	6	9	\TRule{\False}{\lnot}
expr-4b227777d4dd1fc6	22	22	4
expr-4b905b11611431f8	3	10	\Sat/{M}{!A}
expr-4d94c9a1883b4fcb	1	1	\Gamma \cup \{\sFmla{\False}{!A(a)}\}
expr-4db56e560e671912	3	19	\Sat/{M}{!C}
expr-4e07408562bedb8b	54	56	3
expr-4ec16c227c13b21b	4	8	\sFmla{\False}{!C}
expr-4f2bf6f3ac2a5b25	1	1	\sFmla{\True}{\lexists[x][!B(x)]} \in \Gamma
expr-518a091b889ef367	1	2	\sFmla{\True}{\lnot(!A \lif !B)}, \sFmla{\False}{!A}
expr-51fb39cec266c6e5	1	1	\{ \sFmla{\False}{!A(c)}, & \sFmla{\True}{!B_1}, \dots, \sFmla{\True}{!B_n} \}. \intertext{We have to show that there is also a closed !!{tableau} for} \{ \sFmla{\False}{\lforall[x][!A(x)]}, & \sFmla{\True}{!B_1}, \dots, \sFmla{\True}{!B_n} \}.
expr-527ddff38a59ec7a	1	2	\{\sFmla{\False}{!B}, & \sFmla{\True}{!A}, \sFmla{\True}{!C_1}, \dots, \sFmla{\True}{!C_n}\} \intertext{has a closed !!{tableau}. If $\Gamma \Proves !A$ then there are $!D_1$, \dots, $!D_m \subseteq \Gamma$ such that} \{\sFmla{\False}{!A}, & \sFmla{\True}{!D_1}, \dots, \sFmla{\True}{!D_m}\}
expr-527ff1448147a477	5	18	\Sat{M}{!C}
expr-529ad2daacd7efcb	56	63	\lor
expr-54157d4b7713dc10	1	2	\sFmla{\False}{!A} \quad \mid \quad \sFmla{\True}{!B}
expr-549ae8b0f114acc4	36	35	s_2
expr-5666c031a6cf6c26	8	16	\{!A\} \cup \Delta \Proves !B
expr-567787da9661f1e8	2	2	\Sat{M'}{!C}
expr-56e75bf985e3879b	3	3	\Assign{a}{M'} = s(x)
expr-5702fc77403655c7	3	6	\{\sFmla{\True}{!B_1}, \dots, \sFmla{\True}{!B_n}\}
expr-57885e4c75965b23	626	824	\Gamma
expr-57a641fd810b5a91	21	31	\Proves
expr-57d109499e478201	2	2	s(x) = \Value{t_1}{M}
expr-583e06a7a2b99c04	1	2	\sFmla{\True}{!B \lif !C} \in \Gamma
expr-58d2abdeab362dfd	0	2	\Sat{M}{\lnot !B}
expr-59cf7cd4fdb9ff5b	166	164	\True
expr-5b28449d1ad9188d	1	2	\{\sFmla{\False}{!A \lor !B}, \sFmla{\True}{!B}\}
expr-5c22a188509f87a7	1	2	\sFmla{S_i}{!A_i}
expr-5cc26495b4f09a5d	3	6	\sFmla{\True}{!A \land !B}
expr-5ce29c3c24488728	8	13	\TRule{\False}{\lif}
expr-5d08324acb961fcf	18	18	t_2
expr-5e585fb8dfd9f7c9	11	16	\Gamma \subseteq \Delta
expr-5e5f4c34f864146d	1	2	\sFmla{\False}{(!A \lif \lnot !A) \lif \lnot !A}
expr-5f4928c700798520	1	1	\sFmla{\True}{!A(t_1)}
expr-5fb622ddbdbe1f3a	1	1	\eq[s_2][s_1]
expr-623ac5dc83bc14ae	7	14	\Gamma \cup \Delta \Proves !B
expr-639663c839531547	1	2	\sFmla{\False}{\lnot !B} \in \Gamma
expr-64f6e8d4e49a8151	1	2	\{\sFmla{\True}{\lnot !A}, \sFmla{\True}{!B_1}, \dots, \sFmla{\True}{!B_n}\}.
expr-686b7f782a2220ae	1	2	\sFmla{\True}{!A \lif !C}, \sFmla{\False}{\lnot (!A \land \lnot !C)}
expr-68f9bbed276f633c	1	2	\sFmla{\True}{\lnot(!A \land !B)}, \sFmla{\False}{\lnot !A \lor \lnot !B}
expr-698cd4222a287d75	4	5	S_i
expr-6b86b273ff34fce1	238	241	1
expr-6c610d09a35efbf8	5	9	\Gamma \Proves \lnot !A
expr-6df561c85b81c98d	1	2	\sFmla{\False}{\lnot(!A \lif !B) \lif \lnot !B}
expr-6e4d034b2bd0b888	1	1	\sFmla{\False}{!C} \in \Gamma
expr-7141e328934474d4	1	2	\sFmla{\True}{!B \land !C} \in \Gamma
expr-71983740200349d8	23	24	\lforall[x][!A(x)]
expr-720d6a86d062c127	1	1	\sFmla{\False}{\lexists[x][\Atom{\Obj P}{t,x}]}
expr-73fe5a182e286b8a	1	1	\sFmla{\False}{\lforall[x][\Atom{\Obj P}{a,x}]}
expr-74f4567a6896230a	41	41	\eq
expr-759c59f717248ba1	1	2	\sFmla{\False}{!B \land !C} \in \Gamma
expr-775a41450de6ea65	1	2	\{\sFmla{\False}{!B}, \sFmla{\True}{!A \land !B}\}
expr-77c87f36ec56b553	4	8	!A_1, \dots, !A_n \Proves !B
expr-77e20e56a8a5d38f	1	2	\{\sFmla{\True}{!A \lor !B}, \sFmla{\True}{\lnot !A}, \sFmla{\True}{\lnot !B}\}
expr-789f2eafb09ed59e	8	7	\Sat{M}{\lforall[x][!A(x)]}
expr-7a3fc6957c116a18	1	2	\sFmla{\True}{!A} \quad \mid \quad \sFmla{\True}{!B}
expr-7b8539d67beca0e3	5	5	s_3
expr-7bc45fd9bbfc4caa	1	2	\sFmla{\False}{(!A \lif !B) \lor (!B \lif !C)}
expr-7c9eae2e1289ae4b	4	8	!B \Proves !A \lif !B
expr-7e7326e740b2b753	2	3	\sFmla{\True}{!B \land !C}
expr-7ec45e005d0457b4	2	3	\{!A\}
expr-81aa5a490db29cc9	42	42	!A(x)
expr-8238c028f61fc0f7	1065	1252	!A
expr-823913ba06bb8876	1	1	\sFmla{\True}{(\lforall[x][!A(x)] \lif !B)}, \sFmla{\False}{\lexists[y][(!A(y) \lif !B)]}
expr-83e2071a842d5098	10	16	\TRule{\True}{\lnot}
expr-83e6d96e3d7ec130	4	8	!B \Proves !A \lor !B
expr-84857d15d1dd17ec	4	4	\Sat{M}{!A(t_2)}
expr-85cc1060b78ccfb4	1	2	\{ \sFmla{\True}{!B_1}, \dots, \sFmla{\True}{!B_n} \}.
expr-86630576273c9455	3	3	\varAssign{s}{s}{x}
expr-870ab9fe59ea4fe9	2	4	\sFmla{\True}{!C}
expr-8b533beb72d04157	0	1	\Sat{M}{!B \land !C}
expr-8b86ae12bef97a4a	1	2	\sFmla{S_1}{!A_1}
expr-8bcd55ee97775e74	1	1	\sFmla{\True}{!C} \in \Gamma
expr-8f205b99baf3181c	4	8	\Gamma \Proves !A_i
expr-90480e4591bdf44b	1	1	\sFmla{\False}{\lexists[x][!A(x)]}, \sFmla{\True}{!A(t)}
expr-91470d08e5d0cfd9	1	2	\sFmla{\False}{\lnot(!A \lor !B) \lif (\lnot !A \land \lnot !B)}
expr-91c42b17f9282171	1	1	\sFmla{\False}{\lexists[x][(!A(x) \lif \lforall[y][!A(y)])]}
expr-92470fb75f706b4f	1	1	\sFmla{\True}{\lforall[x][!B(x)]} \in \Gamma
expr-92b59bb8de3808b7	4	5	!B_i
expr-930f5c4baa5c7864	13	12	\lforall
expr-94168dd045e8df73	1	2	\sFmla{\False}{\lnot \lnot !A \lif !A}
expr-942d38499b60278f	8	16	!A, !A \lif !B \Proves !B
expr-953ff5faea54775b	1	2	\sFmla{\True}{!B \lif !A}, \sFmla{\False}{\lnot !A \lif \lnot !B}
expr-95e1b578ed145333	1	2	\{\sFmla{\True}{!A \lor (!B \land !C)}, \sFmla{\False}{(!A \lor !B) \land (!A \lor !C)}\}
expr-98a95baf9bf19c3f	1	1	\sFmla{\False}{(\lexists[x][!A(x)] \lor \lexists[y][!B(y)]) \lif \lexists[z][(!A(z) \lor !B(z))]}
expr-98ce4a6d9916cce8	1	1	\sFmla{\False}{!A(c)}
expr-9a1e9feea937e10a	2	2	\lexists[x][\formula{A}(x)] \lif \lforall[x][\formula{A}(x)]
expr-9af20c45554404c8	15	26	\lnot !A \in \Gamma
expr-9b20ab0589b1bfab	4	4	\Sat{M}{!A(t_1)}
expr-9b2a8d22ecd047ed	2	4	\{!B_1, \dots, !B_n\} \subseteq \Gamma
expr-9c1b1ee7c3897a7e	1	2	\sFmla{\True}{(!A \lif !B) \lif !A}, \sFmla{\False}{!A}
expr-9cbf96789bd6fc66	19	36	\Gamma \cup \{\lnot !A\}
expr-9cfdc24c99ae39b2	1	1	\eq[s_1][s_1]
expr-9d4f746a18d2c918	3	3	\TRule{\False}{\eq}
expr-9e0b438fe5e90f27	2	2	\Sat/{M}{\lforall[x][!B(x)]}
expr-9ff164d2e24b1516	5	10	\{\sFmla{\False}{!A}, \sFmla{\True}{!B_1}, \dots, \sFmla{\True}{!B_n}\}
expr-a05e552639a195af	1	2	\sFmla{\True}{(!A \lif !C) \land (!B \lif !C)}, \sFmla{\False}{(!A \lor !B) \lif !C}
expr-a0c4086137c05432	1	1	!A(s_3)
expr-a1f4dba5a5b6ef19	1	2	\{\sFmla{\True}{!A}, & \sFmla{\True}{!B_1}, \dots, \sFmla{\True}{!B_n}\} \text{ and}\\ \{\sFmla{\True}{\lnot !A}, & \sFmla{\True}{!C_1}, \dots, \sFmla{\True}{!C_m}\}
expr-a25d9c9866c45520	32	55	\Gamma_0 \subseteq \Gamma
expr-a2f5ef4b336c4d4f	1	2	\sFmla{\True}{!A \lif !B}, \sFmla{\False}{\lnot !A \lor !B}
expr-a3cd4a6be7078db3	4	4	\lforall[x][!A(x)] \Proves !A(t)
expr-a42c4f62efca7b4e	1	2	\sFmla{\True}{!A \land (!B \land !C)}, \sFmla{\False}{(!A \land !B) \land !C}
expr-a4a7cc610aafbd97	1	1	\eq[s_1][s_2] \Proves \eq[s_2][s_1]
expr-a738312683a2d53b	1	1	\sFmla{S}{!A(t_1)}
expr-a848069d3a6742c8	2	4	\sFmla{S}{!A} \in \Gamma
expr-a889702623c4d96a	1	1	\sFmla{\True}{\lexists[x][!A(x)] \land \lforall[y][\lforall[z][((!A(y) \land !A(z)) \lif y = z)]]}
expr-a8ad7a00dff62e39	20	32	\Gamma \Proves !B
expr-aab01986fe13816f	2	2	\sFmla{\False}{!A(a)}
expr-ab733e02bed54e75	73	89	\Gamma \Entails !A
expr-ae6f502e1eafd390	12	12	!B_n
expr-af94206bef0a0365	3	3	\Sat{M}{!A(t_1)}[s]
expr-afe4b2d5a2c81954	21	36	\Sat{M}{\Gamma}
expr-b03a81f2fd713360	1	2	\sFmla{S_n}{!A_n}
expr-b20798febd0db905	1	2	\{\sFmla{\False}{!A}, & \sFmla{\True}{!B_1}, \dots, \sFmla{\True}{!B_n}\} \\ \{\sFmla{\True}{!A}, & \sFmla{\True}{!C_1}, \dots, \sFmla{\True}{!C_m}\}
expr-b29460a66ad096a8	4	8	!A, !B \Proves !A \land !B
expr-b299a756fe5b9f2c	26	38	!A \lor !B
expr-b344808065fa9563	1	2	\{ \sFmla{\False}{!A}, \sFmla{\True}{!B_1}, \dots, \sFmla{\True}{!B_n} \}.
expr-b5b2962a675cfb27	1	2	\sFmla{\True}{!C_m}
expr-b5dfd562258fa6f4	1	1	\sFmla{\False}{\lforall[x][!A(x)]}
expr-b6cc8a9b4525fac4	9	18	\sFmla{\True}{\lnot !A}
expr-ba72b23ae60a855e	8	12	(!A \land !B) \lif !A
expr-bad7466bd5a3a08a	1	2	\sFmla{\True}{!A \lor (!B \lor !C)}, \sFmla{\False}{(!A \lor !B) \lor !C}
expr-bc9367794d2761fe	73	81	!A \in \Gamma
expr-bce213bc4be12ce7	1	2	\sFmla{\True}{!A \land \lnot !C}, \sFmla{\False}{\lnot (!A \lif !C)}
expr-bce9be23a3c297c3	3	6	\Gamma_0 \cup \Gamma_1 \subseteq \Gamma
expr-bcf063d90dcb5aeb	0	7	\Sat/{M}{!B}
expr-bdd79ac714a34e4f	1	1	\eq[s_1][x]
expr-be8dcefb61dddd9f	32	32	t_1
expr-c1fc1a876acf65fc	1	1	\Sat/{M'}{!A(a)}
expr-c250abb901517f80	6	6	\Sat{M}{\eq[t_1][t_2]}
expr-c289961a0b91db96	11	10	\Sat{M}{!A(x)}[s]
expr-c4424c3ad00e417d	3	3	\TRule{\True}{\lforall}
expr-c5ada008cc655003	24	46	\sFmla{\False}{!A}
expr-c61e162bee4d9ef8	7	12	\Proves/ !A
expr-c7d083471edaf049	20	32	\Proves !A
expr-c9a872c3e5a12a82	4	8	\lnot !A \Proves !A \lif !B
expr-c9f5c7d2513a722b	1	1	\Sat/{M'}{!A(x)}[s]
expr-ca227b070e653d7d	0	1	\Sat/{M}{!B \land !C}
expr-ca978112ca1bbdca	123	123	a
expr-cbbba670a3f47b53	121	203	\Gamma \Proves !A
expr-cc059f01346fd640	1	2	\sFmla{\True}{\lnot !A \lor \lnot !B}, \sFmla{\False}{\lnot(!A \land !B)}
expr-cc33d2479ec1d67c	8	8	\eq[t_1][t_2]
expr-cc82d7c34dd8e0c7	7	14	\Gamma_0 \Proves !A
expr-cd4ae8a870b0c2ab	1	1	!A(s_1)
expr-cd875f8aed557093	2	2	\sFmla{\True}{!A(t)}
expr-cdd6fad357044165	3	3	\Sat{M}{\eq[t][t]}
expr-ce85a30caad18d17	1	2	\sFmla{\True}{!A} \quad \mid \quad \sFmla{\False}{!A}
expr-cec702772e972c0d	8	16	!A \land !B \Proves !A
expr-cef3e6639fe132be	21	21	\Struct{M'}
expr-d03543adcda36df1	28	43	\Gamma_0
expr-d04ff80d9f6dc462	79	89	\lif
expr-d1292b9dd5972f2c	1	2	\sFmla{\True}{!C_1}
expr-d210cf50c48bdba3	1	2	\{\sFmla{\False}{!B}, \sFmla{\True}{!A}, \sFmla{\True}{!C_1}, \dots, \sFmla{\True}{!C_n}\}
expr-d24723a4fa947a2b	3	3	\Value{t_1}{M} = \Value{t_2}{M}
expr-d378c381ac42fbf4	5	10	\Delta \Proves !A
expr-d3b695af0189e8e4	4	8	!A \Proves !A \lor !B
expr-d3c17762e565f7c9	1	2	\sFmla{\False}{!B}, \sFmla{\True}{!C_1}, \dots, \sFmla{\True}{!C_n}, \sFmla{\True}{!D_1}, \dots, \sFmla{\True}{!D_m}.
expr-d4657b8da2e75a37	22	42	\sFmla{\True}{!A}
expr-d4735e3a265e16ee	71	75	2
expr-dd7d690b005e955c	30	51	\Sat{M}{!A}
expr-ddc84d3c05dc0332	1	1	\Sat/{M}{!B(x)}[s]
expr-de7d1b721a1e0632	56	61	i
expr-dfdd8b7fd057bb3f	5	10	\Gamma_1 \subseteq \Gamma
expr-e0915e8355d0d6a4	1	2	\sFmla{\True}{!A}, \sFmla{\False}{\lnot\lnot !A}
expr-e0bd87784eb99e1d	3	3	\TRule{\False}{\lforall}
expr-e121204a868141d2	2	2	\Sat/{M'}{!C}
expr-e202364ff96a6523	1	2	\Gamma_0 \cup \Gamma_1
expr-e2d2403bc0572fc2	5	10	\sFmla{\False}{!B}
expr-e38dfe2481f26dbd	2	2	s(x) = \Value{t_2}{M}
expr-e3b98a4da31a127d	187	185	t
expr-e47f70b2bcea9858	1	1	\eq[x][s_1]
expr-e4b251d13a06d427	1	2	\sFmla{\True}{!A \land \lnot !A}
expr-e4e8effbf6cd684c	5	5	\Gamma \Proves \lforall[x][!A(x)]
expr-e50e42a2d390fcff	2	3	!C_1
expr-e54c6513d9ceaf9c	24	25	!A(t)
expr-e5704201a5de9763	1	1	\sFmla{\True}{\lforall[x][\lnot !A(x)]}, \sFmla{\False}{\lnot\lexists[x][!A(x)]}
expr-e61707ee0cf96d0f	21	40	\Gamma \cup \{!A\}
expr-e662d307addaa4b6	1	1	\eq[s_1][s_3]
expr-e74867a60fc953ba	1	2	\sFmla{\False}{!B \lif !C} \in \Gamma
expr-e7c42b6f367717a6	1	1	\sFmla{\True}{\eq[s_2][s_3]}
expr-e7f6c011776e8db7	15	15	6
expr-e88e320a3b9c4a13	9	17	(\lnot !A \lor !B) \lif (!A \lif !B)
expr-e9d9ce1722ba6e6d	1	2	\{\sFmla{\False}{!A \lif !B}, \sFmla{\True}{!B}\}
expr-ebe9a1247884c5a0	1	2	\Gamma_1 =\{!C_1, \dots, !C_n\} \subseteq \Gamma
expr-ee439a420a23c18d	6	12	\sFmla{\True}{!B}
expr-ee48f720cdc32f1e	1	1	\sFmla{\False}{\Atom{\Obj P}{a,a}}
expr-ef2d127de37b942b	10	9	5
expr-ef30cd037c69f154	1	2	\sFmla{\False}{!A} \quad \mid \quad \sFmla{\False}{!B}
expr-f1941b975ffcc891	108	119	\Delta
expr-f2708d9e29712594	10	9	\lexists
expr-f4a99f1e170351c9	1	1	\sFmla{\True}{\lforall[x][!A(x)]}, \sFmla{\True}{\lforall[x][!A(x)] \lif \lexists[y][!B(y)]}, \sFmla{\True}{\lnot\lexists[y][!B(y)]}.
expr-f523733c1544e03e	1	1	\sFmla{\True}{\eq[t][t]}
expr-f54b4d6f695df467	1	2	\TRule{\True}{\land} 1
expr-f5ef8fb63057ea06	14	14	!A(a)
expr-f661c31066b9721c	4	8	!A \land !B \Proves !B
expr-f6ac033cc1d1554a	11	14	\Gamma \Proves/ !A
expr-f700bf9178594569	1	1	\sFmla{\False}{\lnot\lexists[x][\lforall[y][((!A(x,y) \lif \lnot !A(y,y)) \land (\lnot !A(y,y) \lif !A(x,y)))]]}
expr-f82bdfd63369c822	1	2	\sFmla{\True}{!B_1}
expr-f848eb756bf66776	1	2	\sFmla{\True}{(!A \land !B) \lif !C}, \sFmla{\False}{(!A \lif !C) \lor (!B \lif !C)}
expr-f9baaf9f77711629	138	137	\False
expr-fa9af7637cfab986	1	2	\{\sFmla{\False}{!A \lif !B}, \sFmla{\True}{\lnot !A}\}
expr-fae0e8eec6e2c400	9	15	\TRule{\True}{\land}
expr-fe04b60cd3ecb3aa	1	1	\sFmla{\False}{\formula{A}(t)}, \sFmla{\True}{\lforall[x][!A(x)]},
expr-ff0ef5c23edbf7bf	23	28	!B_1
expr-ffcb4a6d6dbbe63d	1	2	!C_m \in \Gamma
